매장명,승인번호,금액,결제수단,상태,배달여부,승인일시,취소일시
카카온 테스트 매장,25071708433,5000,KAKAOPAY,APPROVED,배달,2025-07-17 10:05:52,
카카온 테스트 매장,25071794708,10000,TRANSFER,APPROVED,배달,2025-07-17 10:51:31,
카카온 테스트 매장,25071730046,5000,CARD,CANCELED,매장,2025-07-17 14:35:14,2025-07-18 22:35:14
카카온 테스트 매장,25071702064,50000,TRANSFER,APPROVED,배달,2025-07-17 18:33:49,
카카온 테스트 매장,25071783038,50000,CARD,APPROVED,매장,2025-07-17 18:51:25,
카카온 테스트 매장,25071736683,50000,KAKAOPAY,APPROVED,매장,2025-07-17 19:18:40,
카카온 테스트 매장,25071715814,50000,CASH,APPROVED,매장,2025-07-17 21:05:43,
카카온 테스트 매장,25071734930,25000,KAKAOPAY,APPROVED,매장,2025-07-17 21:39:13,
카카온 테스트 매장,25071737626,20000,CARD,APPROVED,매장,2025-07-17 21:39:40,
카카온 테스트 매장,25071761036,50000,CARD,APPROVED,매장,2025-07-17 23:41:10,
카카온 테스트 매장,25071823594,10000,KAKAOPAY,APPROVED,배달,2025-07-18 02:50:52,
카카온 테스트 매장,25071895953,25000,CARD,APPROVED,매장,2025-07-18 02:56:09,
카카온 테스트 매장,25071836430,10000,CARD,APPROVED,배달,2025-07-18 03:56:24,
카카온 테스트 매장,25071811958,5000,TRANSFER,APPROVED,배달,2025-07-18 04:08:55,
카카온 테스트 매장,25071850184,50000,KAKAOPAY,APPROVED,배달,2025-07-18 05:17:46,
카카온 테스트 매장,25071838269,10000,CASH,APPROVED,매장,2025-07-18 06:47:16,
카카온 테스트 매장,25071846396,10000,CASH,APPROVED,매장,2025-07-18 07:16:03,
카카온 테스트 매장,25071830997,50000,CARD,APPROVED,배달,2025-07-18 07:32:02,
카카온 테스트 매장,25071820285,5000,CARD,APPROVED,배달,2025-07-18 09:50:01,
카카온 테스트 매장,25071855515,20000,CARD,APPROVED,매장,2025-07-18 10:12:24,
카카온 테스트 매장,25071819286,30000,CASH,APPROVED,매장,2025-07-18 15:46:20,
카카온 테스트 매장,25071867250,30000,CASH,APPROVED,매장,2025-07-18 21:27:35,
카카온 테스트 매장,25071999083,40000,KAKAOPAY,APPROVED,매장,2025-07-19 01:43:30,
카카온 테스트 매장,25071952883,50000,TRANSFER,APPROVED,배달,2025-07-19 02:44:41,
카카온 테스트 매장,25071983721,15000,CARD,APPROVED,배달,2025-07-19 07:06:51,
카카온 테스트 매장,25071987771,5000,CARD,APPROVED,매장,2025-07-19 13:55:07,
카카온 테스트 매장,25071986731,30000,KAKAOPAY,APPROVED,매장,2025-07-19 19:28:49,
카카온 테스트 매장,25071903948,40000,TRANSFER,CANCELED,매장,2025-07-19 20:45:37,2025-07-22 05:45:37
카카온 테스트 매장,25071975245,25000,KAKAOPAY,APPROVED,매장,2025-07-19 21:00:21,
카카온 테스트 매장,25071976559,40000,CARD,APPROVED,매장,2025-07-19 21:14:38,
카카온 테스트 매장,25071914836,20000,CARD,APPROVED,매장,2025-07-19 21:14:39,
카카온 테스트 매장,25071940192,10000,CARD,APPROVED,매장,2025-07-19 22:19:25,
카카온 테스트 매장,25071914595,40000,CARD,APPROVED,매장,2025-07-19 22:39:00,
카카온 테스트 매장,25071938111,5000,CARD,APPROVED,매장,2025-07-19 22:52:07,
카카온 테스트 매장,25071967427,25000,CASH,CANCELED,매장,2025-07-19 23:38:47,2025-07-21 04:38:47
카카온 테스트 매장,25072091620,30000,KAKAOPAY,APPROVED,배달,2025-07-20 00:02:39,
카카온 테스트 매장,25072035101,30000,CARD,APPROVED,매장,2025-07-20 00:13:23,
카카온 테스트 매장,25072044835,50000,CARD,APPROVED,배달,2025-07-20 01:10:53,
카카온 테스트 매장,25072019749,20000,KAKAOPAY,APPROVED,매장,2025-07-20 01:18:13,
카카온 테스트 매장,25072008980,50000,CARD,APPROVED,매장,2025-07-20 02:00:19,
카카온 테스트 매장,25072094129,30000,CARD,APPROVED,배달,2025-07-20 05:19:32,
카카온 테스트 매장,25072092312,5000,CARD,APPROVED,매장,2025-07-20 07:27:56,
카카온 테스트 매장,25072048111,25000,KAKAOPAY,APPROVED,배달,2025-07-20 09:05:32,
카카온 테스트 매장,25072001982,15000,CARD,APPROVED,매장,2025-07-20 13:23:34,
카카온 테스트 매장,25072063746,10000,KAKAOPAY,APPROVED,배달,2025-07-20 22:14:25,
카카온 테스트 매장,25072090549,5000,CASH,APPROVED,매장,2025-07-20 23:10:41,
카카온 테스트 매장,25072147308,50000,KAKAOPAY,APPROVED,매장,2025-07-21 03:41:32,
카카온 테스트 매장,25072133883,25000,CARD,APPROVED,배달,2025-07-21 03:42:10,
카카온 테스트 매장,25072120427,30000,CASH,APPROVED,배달,2025-07-21 03:43:47,
카카온 테스트 매장,25072151179,15000,KAKAOPAY,APPROVED,배달,2025-07-21 04:08:08,
카카온 테스트 매장,25072181300,10000,KAKAOPAY,APPROVED,배달,2025-07-21 05:54:30,
카카온 테스트 매장,25072105969,30000,KAKAOPAY,APPROVED,배달,2025-07-21 08:30:21,
카카온 테스트 매장,25072196973,15000,CASH,APPROVED,배달,2025-07-21 11:40:40,
카카온 테스트 매장,25072154676,20000,KAKAOPAY,APPROVED,배달,2025-07-21 13:27:42,
카카온 테스트 매장,25072158171,5000,CARD,APPROVED,매장,2025-07-21 14:58:11,
카카온 테스트 매장,25072139867,30000,CASH,APPROVED,매장,2025-07-21 15:36:02,
카카온 테스트 매장,25072138205,15000,KAKAOPAY,APPROVED,배달,2025-07-21 18:46:45,
카카온 테스트 매장,25072148642,50000,CARD,CANCELED,매장,2025-07-21 20:27:53,2025-07-22 17:27:53
카카온 테스트 매장,25072151102,30000,CASH,APPROVED,매장,2025-07-21 21:55:01,
카카온 테스트 매장,25072185680,25000,KAKAOPAY,APPROVED,매장,2025-07-21 23:29:50,
카카온 테스트 매장,25072110532,15000,CASH,APPROVED,배달,2025-07-21 23:51:20,
카카온 테스트 매장,25072276953,20000,CASH,APPROVED,매장,2025-07-22 01:58:12,
카카온 테스트 매장,25072243323,25000,KAKAOPAY,APPROVED,매장,2025-07-22 03:26:50,
카카온 테스트 매장,25072264180,50000,CASH,APPROVED,매장,2025-07-22 09:04:48,
카카온 테스트 매장,25072231958,30000,CASH,CANCELED,매장,2025-07-22 10:24:32,2025-07-22 20:24:32
카카온 테스트 매장,25072251111,50000,CARD,APPROVED,매장,2025-07-22 10:44:25,
카카온 테스트 매장,25072226683,30000,CARD,APPROVED,매장,2025-07-22 13:02:04,
카카온 테스트 매장,25072269888,40000,KAKAOPAY,APPROVED,매장,2025-07-22 14:15:29,
카카온 테스트 매장,25072244720,15000,KAKAOPAY,APPROVED,매장,2025-07-22 15:11:56,
카카온 테스트 매장,25072213107,25000,CASH,APPROVED,배달,2025-07-22 17:21:33,
카카온 테스트 매장,25072243086,50000,TRANSFER,APPROVED,배달,2025-07-22 20:45:45,
카카온 테스트 매장,25072225969,20000,KAKAOPAY,CANCELED,매장,2025-07-22 21:55:11,2025-07-23 22:55:11
카카온 테스트 매장,25072291379,15000,CARD,APPROVED,배달,2025-07-22 23:10:17,
카카온 테스트 매장,25072372413,5000,KAKAOPAY,APPROVED,매장,2025-07-23 02:26:40,
카카온 테스트 매장,25072352352,20000,CASH,APPROVED,매장,2025-07-23 03:21:18,
카카온 테스트 매장,25072340997,15000,KAKAOPAY,APPROVED,배달,2025-07-23 07:34:20,
카카온 테스트 매장,25072323117,50000,CASH,APPROVED,매장,2025-07-23 09:27:21,
카카온 테스트 매장,25072323757,50000,CASH,APPROVED,매장,2025-07-23 09:32:13,
카카온 테스트 매장,25072363929,50000,CARD,APPROVED,매장,2025-07-23 13:30:21,
카카온 테스트 매장,25072363797,30000,CASH,APPROVED,배달,2025-07-23 13:43:24,
카카온 테스트 매장,25072312894,20000,KAKAOPAY,APPROVED,매장,2025-07-23 14:41:45,
카카온 테스트 매장,25072384937,50000,CARD,APPROVED,매장,2025-07-23 15:47:57,
카카온 테스트 매장,25072381612,30000,CARD,APPROVED,배달,2025-07-23 17:03:20,
카카온 테스트 매장,25072337574,25000,CARD,APPROVED,매장,2025-07-23 22:36:31,
카카온 테스트 매장,25072354811,10000,CASH,APPROVED,매장,2025-07-23 23:27:23,
카카온 테스트 매장,25072319275,15000,KAKAOPAY,APPROVED,매장,2025-07-23 23:29:00,
카카온 테스트 매장,25072490599,5000,TRANSFER,APPROVED,매장,2025-07-24 01:50:04,
카카온 테스트 매장,25072459546,10000,KAKAOPAY,APPROVED,매장,2025-07-24 02:38:57,
카카온 테스트 매장,25072466681,20000,KAKAOPAY,APPROVED,배달,2025-07-24 04:04:43,
카카온 테스트 매장,25072433460,30000,KAKAOPAY,APPROVED,배달,2025-07-24 04:29:47,
카카온 테스트 매장,25072475683,15000,KAKAOPAY,APPROVED,매장,2025-07-24 04:57:10,
카카온 테스트 매장,25072491031,20000,KAKAOPAY,APPROVED,매장,2025-07-24 07:16:08,
카카온 테스트 매장,25072442347,20000,CARD,APPROVED,매장,2025-07-24 09:29:50,
카카온 테스트 매장,25072475201,50000,CARD,APPROVED,매장,2025-07-24 09:35:38,
카카온 테스트 매장,25072459329,20000,CASH,APPROVED,매장,2025-07-24 12:03:46,
카카온 테스트 매장,25072444852,10000,KAKAOPAY,APPROVED,매장,2025-07-24 15:43:02,
카카온 테스트 매장,25072400968,30000,CASH,APPROVED,매장,2025-07-24 17:15:21,
카카온 테스트 매장,25072456841,10000,CASH,APPROVED,매장,2025-07-24 17:38:15,
카카온 테스트 매장,25072446148,25000,KAKAOPAY,APPROVED,매장,2025-07-24 21:00:29,
카카온 테스트 매장,25072406850,40000,CARD,APPROVED,매장,2025-07-24 22:24:16,
카카온 테스트 매장,25072536128,5000,KAKAOPAY,APPROVED,매장,2025-07-25 01:57:01,
카카온 테스트 매장,25072527307,50000,KAKAOPAY,APPROVED,매장,2025-07-25 02:55:37,
카카온 테스트 매장,25072569227,10000,CARD,APPROVED,매장,2025-07-25 06:42:50,
카카온 테스트 매장,25072591196,20000,KAKAOPAY,APPROVED,매장,2025-07-25 08:47:44,
카카온 테스트 매장,25072524578,5000,CASH,APPROVED,매장,2025-07-25 10:55:44,
카카온 테스트 매장,25072563993,15000,CARD,APPROVED,매장,2025-07-25 11:47:11,
카카온 테스트 매장,25072529442,5000,CARD,APPROVED,배달,2025-07-25 13:51:22,
카카온 테스트 매장,25072599726,15000,CARD,APPROVED,매장,2025-07-25 18:44:52,
카카온 테스트 매장,25072513679,40000,KAKAOPAY,APPROVED,매장,2025-07-25 19:46:24,
카카온 테스트 매장,25072595147,50000,KAKAOPAY,APPROVED,매장,2025-07-25 20:16:27,
카카온 테스트 매장,25072534887,25000,CARD,APPROVED,매장,2025-07-25 21:35:47,
카카온 테스트 매장,25072557531,15000,CARD,APPROVED,매장,2025-07-25 23:18:17,
카카온 테스트 매장,25072588929,5000,CASH,APPROVED,매장,2025-07-25 23:52:53,
카카온 테스트 매장,25072670681,40000,CASH,APPROVED,매장,2025-07-26 00:04:16,
카카온 테스트 매장,25072610779,10000,KAKAOPAY,APPROVED,매장,2025-07-26 00:07:21,
카카온 테스트 매장,25072641671,20000,CASH,APPROVED,매장,2025-07-26 01:50:50,
카카온 테스트 매장,25072672084,15000,KAKAOPAY,CANCELED,매장,2025-07-26 03:21:32,2025-07-27 11:21:32
카카온 테스트 매장,25072600272,20000,CARD,APPROVED,배달,2025-07-26 05:43:40,
카카온 테스트 매장,25072632016,30000,TRANSFER,APPROVED,매장,2025-07-26 05:51:08,
카카온 테스트 매장,25072602756,25000,CASH,APPROVED,배달,2025-07-26 06:34:51,
카카온 테스트 매장,25072627254,15000,KAKAOPAY,APPROVED,매장,2025-07-26 07:12:50,
카카온 테스트 매장,25072660419,10000,CASH,APPROVED,매장,2025-07-26 16:57:58,
카카온 테스트 매장,25072633705,50000,KAKAOPAY,APPROVED,매장,2025-07-26 18:40:06,
카카온 테스트 매장,25072647233,25000,CASH,APPROVED,매장,2025-07-26 20:43:16,
카카온 테스트 매장,25072646465,30000,CARD,CANCELED,매장,2025-07-26 22:55:00,2025-07-28 15:55:00
카카온 테스트 매장,25072721958,20000,CARD,APPROVED,배달,2025-07-27 00:40:15,
카카온 테스트 매장,25072738079,15000,CARD,APPROVED,매장,2025-07-27 05:54:00,
카카온 테스트 매장,25072772610,15000,CARD,APPROVED,매장,2025-07-27 06:35:56,
카카온 테스트 매장,25072778426,30000,CARD,APPROVED,매장,2025-07-27 08:17:57,
카카온 테스트 매장,25072709625,5000,CARD,APPROVED,매장,2025-07-27 08:20:49,
카카온 테스트 매장,25072747910,10000,CASH,APPROVED,매장,2025-07-27 09:11:45,
카카온 테스트 매장,25072756105,50000,CASH,APPROVED,매장,2025-07-27 10:00:11,
카카온 테스트 매장,25072753411,25000,CARD,APPROVED,매장,2025-07-27 10:33:20,
카카온 테스트 매장,25072752101,5000,KAKAOPAY,APPROVED,매장,2025-07-27 12:47:24,
카카온 테스트 매장,25072828099,10000,CARD,APPROVED,배달,2025-07-28 01:07:09,
카카온 테스트 매장,25072842133,15000,CASH,APPROVED,매장,2025-07-28 02:39:43,
카카온 테스트 매장,25072822297,50000,CARD,APPROVED,매장,2025-07-28 05:59:09,
카카온 테스트 매장,25072857154,10000,CARD,APPROVED,배달,2025-07-28 06:27:57,
카카온 테스트 매장,25072820735,20000,KAKAOPAY,APPROVED,매장,2025-07-28 07:34:27,
카카온 테스트 매장,25072817848,10000,KAKAOPAY,APPROVED,배달,2025-07-28 08:31:17,
카카온 테스트 매장,25072849651,30000,CARD,APPROVED,배달,2025-07-28 08:34:56,
카카온 테스트 매장,25072876782,40000,KAKAOPAY,APPROVED,매장,2025-07-28 09:00:44,
카카온 테스트 매장,25072856387,15000,CARD,APPROVED,배달,2025-07-28 11:50:43,
카카온 테스트 매장,25072839728,50000,KAKAOPAY,APPROVED,매장,2025-07-28 14:29:44,
카카온 테스트 매장,25072832313,20000,CARD,APPROVED,매장,2025-07-28 14:35:12,
카카온 테스트 매장,25072802014,30000,CARD,APPROVED,매장,2025-07-28 16:10:52,
카카온 테스트 매장,25072809159,15000,CARD,APPROVED,매장,2025-07-28 18:26:49,
카카온 테스트 매장,25072891479,40000,CASH,APPROVED,매장,2025-07-28 19:53:37,
카카온 테스트 매장,25072874925,10000,KAKAOPAY,APPROVED,배달,2025-07-28 20:09:41,
카카온 테스트 매장,25072841827,40000,CASH,CANCELED,매장,2025-07-28 20:16:01,2025-07-31 08:16:01
카카온 테스트 매장,25072847381,30000,CASH,APPROVED,매장,2025-07-28 21:21:23,
카카온 테스트 매장,25072889821,30000,CARD,APPROVED,매장,2025-07-28 21:47:52,
카카온 테스트 매장,25072892143,5000,KAKAOPAY,APPROVED,매장,2025-07-28 22:48:38,
카카온 테스트 매장,25072964593,40000,CARD,APPROVED,매장,2025-07-29 00:27:46,
카카온 테스트 매장,25072924195,15000,CASH,APPROVED,매장,2025-07-29 00:32:59,
카카온 테스트 매장,25072980344,15000,KAKAOPAY,APPROVED,매장,2025-07-29 00:57:53,
카카온 테스트 매장,25072952847,25000,CASH,APPROVED,매장,2025-07-29 01:01:47,
카카온 테스트 매장,25072999118,40000,KAKAOPAY,APPROVED,매장,2025-07-29 02:34:04,
카카온 테스트 매장,25072986332,30000,CARD,APPROVED,배달,2025-07-29 04:53:28,
카카온 테스트 매장,25072953944,25000,KAKAOPAY,APPROVED,매장,2025-07-29 07:50:49,
카카온 테스트 매장,25072984442,25000,CARD,APPROVED,매장,2025-07-29 08:01:57,
카카온 테스트 매장,25072933352,20000,CARD,APPROVED,배달,2025-07-29 09:11:35,
카카온 테스트 매장,25072908051,15000,KAKAOPAY,APPROVED,매장,2025-07-29 10:58:51,
카카온 테스트 매장,25072938192,10000,CARD,APPROVED,매장,2025-07-29 11:38:59,
카카온 테스트 매장,25072952759,20000,KAKAOPAY,APPROVED,매장,2025-07-29 13:34:53,
카카온 테스트 매장,25072958981,10000,KAKAOPAY,APPROVED,매장,2025-07-29 14:28:28,
카카온 테스트 매장,25072995349,15000,CARD,CANCELED,배달,2025-07-29 15:37:42,2025-07-30 02:37:42
카카온 테스트 매장,25072953671,20000,KAKAOPAY,APPROVED,매장,2025-07-29 16:01:12,
카카온 테스트 매장,25072937203,20000,KAKAOPAY,APPROVED,배달,2025-07-29 22:33:39,
카카온 테스트 매장,25072976147,50000,CARD,APPROVED,배달,2025-07-29 22:44:13,
카카온 테스트 매장,25072937736,10000,CASH,APPROVED,매장,2025-07-29 23:32:34,
카카온 테스트 매장,25073096658,30000,KAKAOPAY,APPROVED,매장,2025-07-30 00:18:30,
카카온 테스트 매장,25073066769,5000,KAKAOPAY,APPROVED,매장,2025-07-30 00:26:09,
카카온 테스트 매장,25073011764,50000,KAKAOPAY,APPROVED,배달,2025-07-30 00:32:52,
카카온 테스트 매장,25073068721,15000,TRANSFER,CANCELED,배달,2025-07-30 00:35:36,2025-07-31 18:35:36
카카온 테스트 매장,25073033003,15000,CARD,APPROVED,매장,2025-07-30 00:46:22,
카카온 테스트 매장,25073012598,30000,CARD,APPROVED,배달,2025-07-30 02:18:01,
카카온 테스트 매장,25073082336,40000,CARD,APPROVED,매장,2025-07-30 02:33:27,
카카온 테스트 매장,25073011844,15000,KAKAOPAY,APPROVED,매장,2025-07-30 03:28:59,
카카온 테스트 매장,25073056432,25000,CARD,APPROVED,매장,2025-07-30 04:06:26,
카카온 테스트 매장,25073028620,30000,KAKAOPAY,APPROVED,매장,2025-07-30 05:21:52,
카카온 테스트 매장,25073051159,30000,KAKAOPAY,APPROVED,매장,2025-07-30 10:02:52,
카카온 테스트 매장,25073074731,20000,CARD,APPROVED,매장,2025-07-30 12:06:47,
카카온 테스트 매장,25073031113,40000,KAKAOPAY,APPROVED,매장,2025-07-30 12:46:42,
카카온 테스트 매장,25073097215,50000,KAKAOPAY,APPROVED,매장,2025-07-30 13:24:16,
카카온 테스트 매장,25073034541,30000,CARD,APPROVED,매장,2025-07-30 13:35:46,
카카온 테스트 매장,25073070187,40000,KAKAOPAY,CANCELED,매장,2025-07-30 14:38:29,2025-08-01 13:38:29
카카온 테스트 매장,25073031340,10000,KAKAOPAY,APPROVED,매장,2025-07-30 15:26:21,
카카온 테스트 매장,25073082874,30000,CASH,APPROVED,매장,2025-07-30 16:26:10,
카카온 테스트 매장,25073086692,5000,CASH,APPROVED,배달,2025-07-30 16:44:25,
카카온 테스트 매장,25073046739,5000,KAKAOPAY,APPROVED,매장,2025-07-30 18:25:06,
카카온 테스트 매장,25073067177,10000,KAKAOPAY,APPROVED,매장,2025-07-30 21:00:48,
카카온 테스트 매장,25073106212,25000,CARD,APPROVED,배달,2025-07-31 02:30:59,
카카온 테스트 매장,25073139196,10000,CARD,APPROVED,매장,2025-07-31 02:41:40,
카카온 테스트 매장,25073114500,30000,KAKAOPAY,APPROVED,매장,2025-07-31 09:16:49,
카카온 테스트 매장,25073146409,15000,CARD,APPROVED,배달,2025-07-31 10:28:48,
카카온 테스트 매장,25073197213,20000,CARD,APPROVED,매장,2025-07-31 10:55:52,
카카온 테스트 매장,25073124470,30000,CARD,APPROVED,매장,2025-07-31 11:28:13,
카카온 테스트 매장,25073102502,25000,CASH,APPROVED,매장,2025-07-31 11:35:46,
카카온 테스트 매장,25073102118,30000,KAKAOPAY,APPROVED,매장,2025-07-31 11:36:12,
카카온 테스트 매장,25073153929,50000,CARD,APPROVED,매장,2025-07-31 13:12:34,
카카온 테스트 매장,25073166943,20000,KAKAOPAY,APPROVED,배달,2025-07-31 13:40:47,
카카온 테스트 매장,25073196568,20000,CASH,APPROVED,매장,2025-07-31 17:31:57,
카카온 테스트 매장,25080199274,5000,CARD,APPROVED,매장,2025-08-01 01:20:00,
카카온 테스트 매장,25080167423,50000,CARD,APPROVED,매장,2025-08-01 01:34:46,
카카온 테스트 매장,25080111417,10000,KAKAOPAY,APPROVED,배달,2025-08-01 01:47:08,
카카온 테스트 매장,25080162287,15000,TRANSFER,APPROVED,매장,2025-08-01 02:44:06,
카카온 테스트 매장,25080192230,40000,CASH,APPROVED,매장,2025-08-01 02:52:29,
카카온 테스트 매장,25080188139,30000,KAKAOPAY,APPROVED,매장,2025-08-01 03:41:11,
카카온 테스트 매장,25080178297,5000,CARD,CANCELED,매장,2025-08-01 05:45:16,2025-08-01 18:45:16
카카온 테스트 매장,25080113250,15000,KAKAOPAY,APPROVED,매장,2025-08-01 06:36:40,
카카온 테스트 매장,25080178352,15000,CARD,APPROVED,배달,2025-08-01 09:02:47,
카카온 테스트 매장,25080151150,30000,CASH,APPROVED,배달,2025-08-01 09:31:02,
카카온 테스트 매장,25080142268,15000,TRANSFER,CANCELED,매장,2025-08-01 10:09:53,2025-08-02 18:09:53
카카온 테스트 매장,25080121678,15000,KAKAOPAY,APPROVED,매장,2025-08-01 10:18:30,
카카온 테스트 매장,25080139598,20000,CASH,APPROVED,배달,2025-08-01 13:42:53,
카카온 테스트 매장,25080122827,25000,CARD,APPROVED,배달,2025-08-01 13:49:13,
카카온 테스트 매장,25080152415,20000,TRANSFER,APPROVED,배달,2025-08-01 15:51:59,
카카온 테스트 매장,25080180345,10000,CARD,CANCELED,매장,2025-08-01 16:54:36,2025-08-03 14:54:36
카카온 테스트 매장,25080147118,40000,CASH,APPROVED,배달,2025-08-01 16:58:03,
카카온 테스트 매장,25080159044,5000,CASH,APPROVED,매장,2025-08-01 18:01:54,
카카온 테스트 매장,25080106330,20000,CARD,APPROVED,매장,2025-08-01 18:59:03,
카카온 테스트 매장,25080104364,25000,CARD,APPROVED,배달,2025-08-01 20:41:15,
카카온 테스트 매장,25080178572,25000,KAKAOPAY,APPROVED,배달,2025-08-01 23:14:00,
카카온 테스트 매장,25080144221,30000,CARD,APPROVED,배달,2025-08-01 23:18:53,
카카온 테스트 매장,25080103572,10000,CASH,CANCELED,매장,2025-08-01 23:37:36,2025-08-04 04:37:36
카카온 테스트 매장,25080148349,15000,CARD,APPROVED,배달,2025-08-01 23:45:30,
카카온 테스트 매장,25080289248,20000,CASH,APPROVED,매장,2025-08-02 00:10:34,
카카온 테스트 매장,25080290426,15000,CARD,APPROVED,매장,2025-08-02 00:30:23,
카카온 테스트 매장,25080255997,40000,KAKAOPAY,APPROVED,배달,2025-08-02 06:10:52,
카카온 테스트 매장,25080296775,15000,KAKAOPAY,APPROVED,매장,2025-08-02 06:21:49,
카카온 테스트 매장,25080239793,15000,CASH,APPROVED,배달,2025-08-02 10:17:36,
카카온 테스트 매장,25080213277,10000,CARD,APPROVED,매장,2025-08-02 11:12:07,
카카온 테스트 매장,25080265664,15000,KAKAOPAY,APPROVED,매장,2025-08-02 11:13:04,
카카온 테스트 매장,25080263119,40000,CARD,APPROVED,매장,2025-08-02 12:14:52,
카카온 테스트 매장,25080217503,50000,CARD,APPROVED,배달,2025-08-02 13:10:55,
카카온 테스트 매장,25080229028,40000,KAKAOPAY,CANCELED,배달,2025-08-02 15:26:06,2025-08-03 16:26:06
카카온 테스트 매장,25080239559,15000,KAKAOPAY,APPROVED,매장,2025-08-02 15:48:39,
카카온 테스트 매장,25080326051,5000,KAKAOPAY,APPROVED,매장,2025-08-03 09:32:22,
카카온 테스트 매장,25080304727,40000,CARD,APPROVED,배달,2025-08-03 09:41:51,
카카온 테스트 매장,25080316896,50000,CARD,APPROVED,매장,2025-08-03 11:56:18,
카카온 테스트 매장,25080311078,5000,CARD,APPROVED,배달,2025-08-03 13:04:35,
카카온 테스트 매장,25080398350,15000,CARD,CANCELED,배달,2025-08-03 14:43:27,2025-08-05 17:43:27
카카온 테스트 매장,25080307128,5000,CASH,APPROVED,매장,2025-08-03 14:48:27,
카카온 테스트 매장,25080399131,5000,CARD,APPROVED,배달,2025-08-03 16:20:48,
카카온 테스트 매장,25080370640,30000,KAKAOPAY,APPROVED,배달,2025-08-03 16:35:50,
카카온 테스트 매장,25080328733,5000,CARD,APPROVED,매장,2025-08-03 16:36:15,
카카온 테스트 매장,25080315461,15000,KAKAOPAY,APPROVED,배달,2025-08-03 16:53:30,
카카온 테스트 매장,25080388493,5000,KAKAOPAY,APPROVED,매장,2025-08-03 18:50:57,
카카온 테스트 매장,25080331266,10000,CARD,APPROVED,매장,2025-08-03 19:07:39,
카카온 테스트 매장,25080305205,40000,CARD,APPROVED,배달,2025-08-03 19:35:50,
카카온 테스트 매장,25080312603,50000,CARD,APPROVED,배달,2025-08-03 20:52:58,
카카온 테스트 매장,25080360949,30000,KAKAOPAY,APPROVED,매장,2025-08-03 22:52:04,
카카온 테스트 매장,25080306541,10000,KAKAOPAY,APPROVED,매장,2025-08-03 23:05:15,
카카온 테스트 매장,25080397854,40000,KAKAOPAY,CANCELED,매장,2025-08-03 23:28:14,2025-08-04 01:28:14
카카온 테스트 매장,25080417965,15000,CARD,APPROVED,매장,2025-08-04 00:42:56,
카카온 테스트 매장,25080459676,10000,KAKAOPAY,APPROVED,매장,2025-08-04 00:58:34,
카카온 테스트 매장,25080474665,5000,CASH,APPROVED,매장,2025-08-04 02:40:04,
카카온 테스트 매장,25080418574,30000,CARD,APPROVED,매장,2025-08-04 02:49:04,
카카온 테스트 매장,25080495162,5000,CASH,APPROVED,매장,2025-08-04 07:13:35,
카카온 테스트 매장,25080426663,50000,CASH,APPROVED,매장,2025-08-04 18:03:51,
카카온 테스트 매장,25080405652,30000,TRANSFER,APPROVED,매장,2025-08-04 21:47:03,
카카온 테스트 매장,25080423485,15000,CASH,APPROVED,매장,2025-08-04 23:46:01,
카카온 테스트 매장,25080520254,5000,KAKAOPAY,APPROVED,배달,2025-08-05 01:59:16,
카카온 테스트 매장,25080517528,5000,KAKAOPAY,APPROVED,배달,2025-08-05 03:05:21,
카카온 테스트 매장,25080588393,30000,CARD,APPROVED,매장,2025-08-05 07:10:31,
카카온 테스트 매장,25080549143,40000,CARD,APPROVED,매장,2025-08-05 07:23:23,
카카온 테스트 매장,25080505314,25000,CASH,APPROVED,매장,2025-08-05 07:47:16,
카카온 테스트 매장,25080571398,40000,TRANSFER,APPROVED,매장,2025-08-05 11:50:15,
카카온 테스트 매장,25080594769,50000,CARD,APPROVED,매장,2025-08-05 11:56:30,
카카온 테스트 매장,25080506364,25000,CARD,APPROVED,매장,2025-08-05 13:25:44,
카카온 테스트 매장,25080540413,5000,CARD,APPROVED,매장,2025-08-05 13:25:48,
카카온 테스트 매장,25080545567,15000,CARD,APPROVED,배달,2025-08-05 13:30:39,
카카온 테스트 매장,25080562664,10000,CARD,APPROVED,매장,2025-08-05 16:16:12,
카카온 테스트 매장,25080506723,25000,TRANSFER,APPROVED,매장,2025-08-05 17:04:31,
카카온 테스트 매장,25080530264,15000,CASH,APPROVED,매장,2025-08-05 18:51:22,
카카온 테스트 매장,25080598520,30000,CARD,APPROVED,매장,2025-08-05 20:23:46,
카카온 테스트 매장,25080584191,10000,CARD,APPROVED,매장,2025-08-05 23:02:51,
카카온 테스트 매장,25080621467,25000,CASH,APPROVED,매장,2025-08-06 00:36:41,
카카온 테스트 매장,25080616151,50000,KAKAOPAY,APPROVED,매장,2025-08-06 01:34:55,
카카온 테스트 매장,25080603230,15000,CARD,APPROVED,배달,2025-08-06 01:35:17,
카카온 테스트 매장,25080637881,25000,CARD,APPROVED,매장,2025-08-06 02:26:40,
카카온 테스트 매장,25080640082,50000,CARD,APPROVED,매장,2025-08-06 03:27:29,
카카온 테스트 매장,25080603451,15000,CASH,APPROVED,배달,2025-08-06 03:46:06,
카카온 테스트 매장,25080668680,10000,CARD,APPROVED,매장,2025-08-06 09:36:32,
카카온 테스트 매장,25080677174,15000,KAKAOPAY,APPROVED,매장,2025-08-06 09:54:05,
카카온 테스트 매장,25080600387,5000,CASH,APPROVED,매장,2025-08-06 11:10:58,
